ILDIALCT,ilab_v1,FITS/CSV file dialect
810.000,1.000000e-10,5.443160e-06
811.000,5.953500e-06,5.776120e-06
812.000,2.157370e-06,6.910540e-06
813.000,1.000000e-10,8.677060e-06
814.000,8.043980e-06,1.081278e-05
815.000,2.934616e-05,1.300027e-05
816.000,1.733432e-05,1.492554e-05
817.000,1.000000e-10,1.633838e-05
818.000,1.000000e-10,1.705329e-05
819.000,1.291065e-05,1.703634e-05
820.000,2.356970e-05,1.640383e-05
821.000,1.000000e-10,1.540466e-05
822.000,1.458345e-05,1.438242e-05
823.000,1.000000e-10,1.369103e-05
824.000,1.000000e-10,1.359150e-05
825.000,2.182840e-06,1.415857e-05
826.000,1.000000e-10,1.524099e-05
827.000,1.000000e-10,1.649621e-05
828.000,3.614873e-05,1.749966e-05
829.000,1.000000e-10,1.789097e-05
830.000,1.575850e-06,1.750842e-05
831.000,3.789383e-05,1.644800e-05
832.000,3.182850e-06,1.503834e-05
833.000,1.000000e-10,1.370099e-05
834.000,1.000000e-10,1.280691e-05
835.000,1.000000e-10,1.254453e-05
836.000,1.000000e-10,1.286187e-05
837.000,1.000000e-10,1.350424e-05
838.000,1.882043e-05,1.410849e-05
839.000,1.000000e-10,1.433809e-05
840.000,1.000000e-10,1.399892e-05
841.000,1.000000e-10,1.310261e-05
842.000,1.206812e-05,1.185833e-05
843.000,1.000000e-10,1.064361e-05
844.000,1.000000e-10,9.897360e-06
845.000,4.633440e-06,1.002471e-05
846.000,1.000000e-10,1.130225e-05
847.000,1.000000e-10,1.382125e-05
848.000,1.000000e-10,1.748270e-05
849.000,1.000000e-10,2.196674e-05
850.000,2.864897e-05,2.679732e-05
851.000,1.000000e-10,3.138483e-05
852.000,1.000000e-10,3.514188e-05
853.000,1.000000e-10,3.756995e-05
854.000,1.000000e-10,3.834885e-05
855.000,5.115505e-05,3.739805e-05
856.000,2.069830e-05,3.488417e-05
857.000,1.000000e-10,3.118020e-05
858.000,2.535189e-05,2.678522e-05
859.000,1.000000e-10,2.222843e-05
860.000,1.000000e-10,1.798006e-05
861.000,1.345604e-05,1.438825e-05
862.000,3.672500e-07,1.164840e-05
863.000,8.733400e-07,9.803400e-06
864.000,2.443482e-05,8.762140e-06
865.000,2.292510e-06,8.334280e-06
866.000,1.000000e-10,8.272080e-06
867.000,1.128000e-05,8.321320e-06
868.000,1.000000e-10,8.269870e-06
869.000,1.000000e-10,7.993640e-06
870.000,1.000000e-10,7.488140e-06
871.000,7.293680e-06,6.877920e-06
872.000,5.944550e-06,6.395830e-06
873.000,1.000000e-10,6.316000e-06
874.000,1.000000e-10,6.876890e-06
875.000,4.055560e-06,8.205730e-06
876.000,7.751260e-06,1.024423e-05
877.000,1.000000e-10,1.272847e-05
878.000,1.000000e-10,1.524851e-05
879.000,2.476286e-05,1.735893e-05
880.000,1.000000e-10,1.869869e-05
881.000,2.318261e-05,1.914702e-05
882.000,1.000000e-10,1.884730e-05
883.000,1.000000e-10,1.819418e-05
884.000,1.362192e-05,1.769838e-05
885.000,1.000000e-10,1.780014e-05
886.000,5.152890e-06,1.870245e-05
887.000,2.848486e-05,2.029707e-05
888.000,2.322177e-05,2.218428e-05
889.000,1.000000e-10,2.381115e-05
