ILDIALCT,ilab_v1,FITS/CSV file dialect
309.800,2.001460e-06,5.019320e-06
310.000,7.650180e-06,5.045990e-06
310.200,1.996630e-06,5.301720e-06
310.400,2.951560e-06,5.826890e-06
310.600,9.364700e-06,6.592110e-06
310.800,1.019823e-05,7.518320e-06
311.000,8.142510e-06,8.504940e-06
311.200,1.378432e-05,9.454840e-06
311.400,8.931820e-06,1.028438e-05
311.600,4.100770e-06,1.091857e-05
311.800,1.344712e-05,1.128464e-05
312.000,1.886307e-05,1.130784e-05
312.200,5.483660e-06,1.092507e-05
312.400,1.304601e-05,1.010721e-05
312.600,1.000000e-10,8.885630e-06
312.800,7.093220e-06,7.366150e-06
313.000,1.000000e-10,5.712370e-06
313.200,5.160900e-07,4.114250e-06
313.400,2.020000e-07,2.754120e-06
313.600,8.089700e-07,1.762780e-06
313.800,2.022660e-06,1.207740e-06
314.000,1.000000e-10,1.098050e-06
314.200,2.139850e-06,1.396710e-06
314.400,8.695000e-07,2.037920e-06
314.600,1.000000e-10,2.938800e-06
314.800,3.408650e-06,3.998720e-06
315.000,7.239610e-06,5.089820e-06
315.200,7.995590e-06,6.063580e-06
315.400,5.363850e-06,6.740450e-06
315.600,9.581950e-06,6.946070e-06
315.800,1.109280e-05,6.572580e-06
316.000,5.524490e-06,5.630880e-06
316.200,1.000000e-10,4.324210e-06
316.400,1.000000e-10,3.092020e-06
316.600,1.000000e-10,2.586920e-06
316.800,2.774790e-06,3.551300e-06
317.000,1.919680e-06,6.602280e-06
317.200,4.258210e-06,1.196704e-05
317.400,2.946250e-06,1.925961e-05
317.600,2.078673e-05,2.742921e-05
317.800,4.591866e-05,3.500278e-05
318.000,8.579183e-05,4.017669e-05
318.200,7.314247e-05,4.133059e-05
318.400,4.743858e-05,3.794710e-05
318.600,2.939650e-05,3.084451e-05
318.800,1.630717e-05,2.251099e-05
319.000,1.316288e-05,1.719230e-05
319.200,1.816053e-05,2.039256e-05
319.400,3.039839e-05,3.764065e-05
319.600,4.065484e-05,7.265659e-05
319.800,6.726672e-05,1.253744e-04
320.000,1.257731e-04,1.906253e-04
320.200,1.906585e-04,2.582829e-04
320.400,2.606353e-04,3.152525e-04
320.600,7.657649e-04,3.489374e-04
320.800,8.565634e-04,3.510601e-04
321.000,1.654180e-04,3.204014e-04
321.200,1.552182e-05,2.633067e-04
321.400,4.664670e-06,1.917151e-04
321.600,1.000000e-10,1.194347e-04
321.800,3.403700e-07,5.817257e-05
322.000,4.397670e-06,1.474792e-05
322.200,1.082540e-06,-9.684470e-06
322.400,1.000000e-10,-1.847680e-05
322.600,1.000000e-10,-1.722974e-05
322.800,1.000000e-10,-1.150612e-05
323.000,1.000000e-10,-5.332660e-06
