# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
1077.04 558.778
1077.80 558.1268
1078.55 557.4746
1079.30 556.7849
1080.06 555.9632
1080.81 555.1401
1081.57 554.3158
1082.32 553.4902
1083.07 552.6633
1083.83 551.8351
1084.58 551.0029
1085.34 550.1095
1086.09 549.2147
1086.84 548.3185
1087.60 547.4209
1088.35 546.522
1089.11 545.6217
1089.86 544.7201
1090.61 543.794
1091.37 542.8618
1092.12 541.9282
1092.88 540.9932
1093.63 540.0568
1094.38 539.119
1095.14 538.1798
1095.89 537.7941
1096.65 537.8214
1097.40 537.8485
1098.15 537.8752
1098.91 537.9017
1099.66 537.9278
1100.42 538.0075
1101.17 538.1612
1101.92 538.3886
1102.68 538.6159
1103.43 538.8428
1104.19 539.0695
1104.94 539.296
1105.69 539.5222
1106.45 539.7482
1107.20 539.5072
1107.96 539.2512
1108.71 538.9943
1109.46 538.7364
1110.22 538.4775
1110.97 538.2177
1111.73 537.9569
1112.48 537.5714
1113.23 537.1056
1113.99 536.6385
1114.74 536.1702
1115.50 535.7006
1116.25 535.2298
1117.00 534.7576
1117.76 534.2705
1118.51 533.73
1119.27 533.1881
1120.02 532.6449
1120.77 532.1003
1121.53 531.5544
1122.28 531.0071
1123.04 530.4584
1123.79 529.9393
1124.54 529.4274
1125.30 528.9142
1126.05 528.3997
1126.81 527.884
1127.56 527.3669
1128.31 526.8485
1129.07 526.3743
1129.82 525.9973
1130.58 525.6193
1131.33 525.2402
1132.08 524.86
1132.84 524.4788
1133.59 524.0964
1134.35 523.7129
1135.10 523.3569
1135.85 523.0071
1136.61 522.6564
1137.36 522.3045
1138.12 521.9517
1138.87 521.5978
1139.62 521.2428
1140.38 520.9787
1141.13 520.9717
1141.89 520.9642
1142.64 520.9561
1143.39 520.9475
1144.15 520.9384
1144.90 520.9287
1145.66 520.9184
1146.41 520.839
1147.16 520.7262
1147.92 520.6126
1148.67 520.4983
1149.43 520.3834
1150.18 520.2521
1150.93 520.0704
1151.69 519.862
1152.44 519.1627
1153.20 518.4622
1153.95 517.7605
1154.70 517.0577
1155.46 516.3537
1156.21 515.6485
1156.97 514.9422
1157.72 514.2374
1158.47 513.5357
1159.23 512.8328
1159.98 512.1287
1160.74 511.4235
1161.49 510.7172
1162.24 510.0097
1163.00 509.301
1163.75 508.9039
1164.51 508.6451
1165.26 508.3857
1166.01 508.1256
1166.77 507.8649
1167.52 507.6036
1168.28 507.3416
1169.03 507.079
1169.78 506.6861
1170.54 506.287
1171.29 505.8871
1172.05 505.4865
1172.80 505.085
1173.55 504.6828
1174.31 504.2798
1175.06 503.8377
1175.82 503.23
1176.57 502.6211
1177.32 502.0113
1178.08 501.4005
1178.83 500.7886
1179.59 500.1757
1180.34 499.5617
1181.09 499.0133
1181.85 498.5741
1182.60 498.1341
1183.36 497.6932
1184.11 497.2515
1184.86 496.809
1185.62 496.3657
1186.37 495.9215
1187.13 495.5152
1187.88 495.143
1188.63 494.77
1189.39 494.3964
1190.14 494.022
1190.90 493.6468
1191.65 493.2709
1192.40 492.8943
1193.16 492.3476
1193.91 491.6964
1194.67 491.0442
